"","CATCHMENT","NETWORK","SEASON","MMWR.YEAR","MMWR.WEEK","ageCategory","CUMULATIVE.RATE","WEEKLY.RATE","ageOrder"
"2612","California","EIP","2014-15",2014,43,"85+",2.9,2.9,7
"2613","California","EIP","2014-15",2014,44,"85+",2.9,0,7
"2614","California","EIP","2014-15",2014,45,"85+",2.9,0,7
"2615","California","EIP","2014-15",2014,46,"85+",2.9,0,7
"2616","California","EIP","2014-15",2014,47,"85+",5.7,2.9,7
"2617","California","EIP","2014-15",2014,48,"85+",7.2,1.4,7
"2618","California","EIP","2014-15",2014,49,"85+",10,2.9,7
"2619","California","EIP","2014-15",2014,50,"85+",17.2,7.2,7
"2620","California","EIP","2014-15",2014,51,"85+",24.4,7.2,7
"2621","California","EIP","2014-15",2014,52,"85+",34.4,10,7
"2622","California","EIP","2014-15",2014,53,"85+",51.6,17.2,7
"2623","California","EIP","2014-15",2015,1,"85+",121.8,70.2,7
"2624","California","EIP","2014-15",2015,2,"85+",190.5,68.8,7
"2625","California","EIP","2014-15",2015,3,"85+",276.5,86,7
"2626","California","EIP","2014-15",2015,4,"85+",362.5,86,7
"2627","California","EIP","2014-15",2015,5,"85+",457,94.6,7
"2628","California","EIP","2014-15",2015,6,"85+",511.5,54.4,7
"2629","California","EIP","2014-15",2015,7,"85+",541.5,30.1,7
"2630","California","EIP","2014-15",2015,8,"85+",555.9,14.3,7
"2631","California","EIP","2014-15",2015,9,"85+",571.6,15.8,7
"2632","California","EIP","2014-15",2015,10,"85+",573.1,1.4,7
"2633","California","EIP","2014-15",2015,11,"85+",578.8,5.7,7
"2634","California","EIP","2014-15",2015,12,"85+",586,7.2,7
"2635","California","EIP","2014-15",2015,13,"85+",588.8,2.9,7
"2636","California","EIP","2014-15",2015,14,"85+",588.8,0,7
"2637","California","EIP","2014-15",2015,15,"85+",588.8,0,7
"2638","California","EIP","2014-15",2015,16,"85+",593.1,4.3,7
"2639","California","EIP","2014-15",2015,17,"85+",594.6,1.4,7
"2640","California","EIP","2015-16",2015,40,"0-4 yr",0.5,0.5,1
"2641","California","EIP","2015-16",2015,41,"0-4 yr",1,0.5,1
"2642","California","EIP","2015-16",2015,42,"0-4 yr",1,0,1
"2643","California","EIP","2015-16",2015,43,"0-4 yr",1,0,1
"2644","California","EIP","2015-16",2015,44,"0-4 yr",1,0,1
"2645","California","EIP","2015-16",2015,45,"0-4 yr",1,0,1
"2646","California","EIP","2015-16",2015,46,"0-4 yr",1,0,1
"2647","California","EIP","2015-16",2015,47,"0-4 yr",1.5,0.5,1
"2648","California","EIP","2015-16",2015,48,"0-4 yr",1.5,0,1
"2649","California","EIP","2015-16",2015,49,"0-4 yr",2,0.5,1
"2650","California","EIP","2015-16",2015,50,"0-4 yr",2.5,0.5,1
"2651","California","EIP","2015-16",2015,51,"0-4 yr",3.9,1.5,1
"2652","California","EIP","2015-16",2015,52,"0-4 yr",3.9,0,1
"2653","California","EIP","2015-16",2016,1,"0-4 yr",5.4,1.5,1
"2654","California","EIP","2015-16",2016,2,"0-4 yr",6.9,1.5,1
"2655","California","EIP","2015-16",2016,3,"0-4 yr",7.4,0.5,1
"2656","California","EIP","2015-16",2016,4,"0-4 yr",9.3,2,1
"2657","California","EIP","2015-16",2016,5,"0-4 yr",12.3,3,1
"2658","California","EIP","2015-16",2016,6,"0-4 yr",14.3,2,1
"2659","California","EIP","2015-16",2016,7,"0-4 yr",17.7,3.4,1
"2660","California","EIP","2015-16",2016,8,"0-4 yr",20.7,3,1
"2661","California","EIP","2015-16",2016,9,"0-4 yr",23.1,2.5,1
"2662","California","EIP","2015-16",2016,10,"0-4 yr",26.6,3.4,1
"2663","California","EIP","2015-16",2016,11,"0-4 yr",29,2.5,1
"2664","California","EIP","2015-16",2016,12,"0-4 yr",33,3.9,1
"2665","California","EIP","2015-16",2016,13,"0-4 yr",33.5,0.5,1
"2666","California","EIP","2015-16",2016,14,"0-4 yr",34.9,1.5,1
"2667","California","EIP","2015-16",2016,15,"0-4 yr",35.4,0.5,1
"2668","California","EIP","2015-16",2016,16,"0-4 yr",36.4,1,1
"2669","California","EIP","2015-16",2016,17,"0-4 yr",37.4,1,1
"2670","California","EIP","2015-16",2015,40,"5-17 yr",0,0,2
"2671","California","EIP","2015-16",2015,41,"5-17 yr",0,0,2
"2672","California","EIP","2015-16",2015,42,"5-17 yr",0.2,0.2,2
"2673","California","EIP","2015-16",2015,43,"5-17 yr",0.2,0,2
"2674","California","EIP","2015-16",2015,44,"5-17 yr",0.2,0,2
"2675","California","EIP","2015-16",2015,45,"5-17 yr",0.2,0,2
"2676","California","EIP","2015-16",2015,46,"5-17 yr",0.2,0,2
"2677","California","EIP","2015-16",2015,47,"5-17 yr",0.2,0,2
"2678","California","EIP","2015-16",2015,48,"5-17 yr",0.6,0.4,2
"2679","California","EIP","2015-16",2015,49,"5-17 yr",0.8,0.2,2
"2680","California","EIP","2015-16",2015,50,"5-17 yr",1,0.2,2
"2681","California","EIP","2015-16",2015,51,"5-17 yr",1.2,0.2,2
"2682","California","EIP","2015-16",2015,52,"5-17 yr",1.2,0,2
"2683","California","EIP","2015-16",2016,1,"5-17 yr",1.3,0.2,2
"2684","California","EIP","2015-16",2016,2,"5-17 yr",1.7,0.4,2
"2685","California","EIP","2015-16",2016,3,"5-17 yr",2.5,0.8,2
"2686","California","EIP","2015-16",2016,4,"5-17 yr",2.5,0,2
"2687","California","EIP","2015-16",2016,5,"5-17 yr",3.5,1,2
"2688","California","EIP","2015-16",2016,6,"5-17 yr",4.2,0.8,2
"2689","California","EIP","2015-16",2016,7,"5-17 yr",5.4,1.2,2
"2690","California","EIP","2015-16",2016,8,"5-17 yr",6.5,1.2,2
"2691","California","EIP","2015-16",2016,9,"5-17 yr",7.3,0.8,2
"2692","California","EIP","2015-16",2016,10,"5-17 yr",8.3,1,2
"2693","California","EIP","2015-16",2016,11,"5-17 yr",9.4,1.2,2
"2694","California","EIP","2015-16",2016,12,"5-17 yr",10,0.6,2
"2695","California","EIP","2015-16",2016,13,"5-17 yr",10,0,2
"2696","California","EIP","2015-16",2016,14,"5-17 yr",10.4,0.4,2
"2697","California","EIP","2015-16",2016,15,"5-17 yr",10.8,0.4,2
"2698","California","EIP","2015-16",2016,16,"5-17 yr",11.1,0.4,2
"2699","California","EIP","2015-16",2016,17,"5-17 yr",11.3,0.2,2
"2700","California","EIP","2015-16",2015,40,"18-49 yr",0.1,0.1,3
"2701","California","EIP","2015-16",2015,41,"18-49 yr",0.1,0.1,3
"2702","California","EIP","2015-16",2015,42,"18-49 yr",0.1,0,3
"2703","California","EIP","2015-16",2015,43,"18-49 yr",0.1,0,3
"2704","California","EIP","2015-16",2015,44,"18-49 yr",0.1,0,3
"2705","California","EIP","2015-16",2015,45,"18-49 yr",0.2,0.1,3
"2706","California","EIP","2015-16",2015,46,"18-49 yr",0.2,0,3
"2707","California","EIP","2015-16",2015,47,"18-49 yr",0.2,0.1,3
"2708","California","EIP","2015-16",2015,48,"18-49 yr",0.2,0,3
"2709","California","EIP","2015-16",2015,49,"18-49 yr",0.3,0.1,3
"2710","California","EIP","2015-16",2015,50,"18-49 yr",0.3,0,3
"2711","California","EIP","2015-16",2015,51,"18-49 yr",0.4,0.1,3
"2712","California","EIP","2015-16",2015,52,"18-49 yr",0.5,0.2,3
"2713","California","EIP","2015-16",2016,1,"18-49 yr",0.8,0.3,3
"2714","California","EIP","2015-16",2016,2,"18-49 yr",1.2,0.4,3
"2715","California","EIP","2015-16",2016,3,"18-49 yr",1.4,0.2,3
"2716","California","EIP","2015-16",2016,4,"18-49 yr",1.8,0.4,3
"2717","California","EIP","2015-16",2016,5,"18-49 yr",2.1,0.3,3
"2718","California","EIP","2015-16",2016,6,"18-49 yr",3.2,1.1,3
"2719","California","EIP","2015-16",2016,7,"18-49 yr",3.9,0.8,3
"2720","California","EIP","2015-16",2016,8,"18-49 yr",4.8,0.8,3
"2721","California","EIP","2015-16",2016,9,"18-49 yr",5.4,0.6,3
"2722","California","EIP","2015-16",2016,10,"18-49 yr",6.4,1,3
"2723","California","EIP","2015-16",2016,11,"18-49 yr",7.5,1.1,3
"2724","California","EIP","2015-16",2016,12,"18-49 yr",8.2,0.6,3
"2725","California","EIP","2015-16",2016,13,"18-49 yr",8.8,0.6,3
"2726","California","EIP","2015-16",2016,14,"18-49 yr",9,0.3,3
"2727","California","EIP","2015-16",2016,15,"18-49 yr",9.3,0.2,3
"2728","California","EIP","2015-16",2016,16,"18-49 yr",9.4,0.1,3
"2729","California","EIP","2015-16",2016,17,"18-49 yr",9.8,0.4,3
"2730","California","EIP","2015-16",2015,40,"50-64 yr",0,0,4
"2731","California","EIP","2015-16",2015,41,"50-64 yr",0,0,4
"2732","California","EIP","2015-16",2015,42,"50-64 yr",0,0,4
"2733","California","EIP","2015-16",2015,43,"50-64 yr",0,0,4
"2734","California","EIP","2015-16",2015,44,"50-64 yr",0,0,4
"2735","California","EIP","2015-16",2015,45,"50-64 yr",0,0,4
"2736","California","EIP","2015-16",2015,46,"50-64 yr",0,0,4
"2737","California","EIP","2015-16",2015,47,"50-64 yr",0,0,4
"2738","California","EIP","2015-16",2015,48,"50-64 yr",0.1,0.1,4
"2739","California","EIP","2015-16",2015,49,"50-64 yr",0.4,0.3,4
"2740","California","EIP","2015-16",2015,50,"50-64 yr",0.6,0.1,4
"2741","California","EIP","2015-16",2015,51,"50-64 yr",0.7,0.1,4
"2742","California","EIP","2015-16",2015,52,"50-64 yr",0.7,0,4
"2743","California","EIP","2015-16",2016,1,"50-64 yr",1.7,1,4
"2744","California","EIP","2015-16",2016,2,"50-64 yr",2.1,0.4,4
"2745","California","EIP","2015-16",2016,3,"50-64 yr",2.3,0.1,4
"2746","California","EIP","2015-16",2016,4,"50-64 yr",3.3,1,4
"2747","California","EIP","2015-16",2016,5,"50-64 yr",5.1,1.8,4
"2748","California","EIP","2015-16",2016,6,"50-64 yr",6.4,1.3,4
"2749","California","EIP","2015-16",2016,7,"50-64 yr",9.4,3,4
"2750","California","EIP","2015-16",2016,8,"50-64 yr",11.8,2.4,4
"2751","California","EIP","2015-16",2016,9,"50-64 yr",15.3,3.6,4
"2752","California","EIP","2015-16",2016,10,"50-64 yr",17,1.7,4
"2753","California","EIP","2015-16",2016,11,"50-64 yr",18.9,1.8,4
"2754","California","EIP","2015-16",2016,12,"50-64 yr",20.3,1.4,4
"2755","California","EIP","2015-16",2016,13,"50-64 yr",22.3,2,4
"2756","California","EIP","2015-16",2016,14,"50-64 yr",23.9,1.6,4
"2757","California","EIP","2015-16",2016,15,"50-64 yr",24.6,0.7,4
"2758","California","EIP","2015-16",2016,16,"50-64 yr",25,0.4,4
"2759","California","EIP","2015-16",2016,17,"50-64 yr",25.9,0.9,4
"2760","California","EIP","2015-16",2015,40,"Overall",0.1,0.1,8
"2761","California","EIP","2015-16",2015,41,"Overall",0.2,0.1,8
"2762","California","EIP","2015-16",2015,42,"Overall",0.4,0.1,8
"2763","California","EIP","2015-16",2015,43,"Overall",0.4,0,8
"2764","California","EIP","2015-16",2015,44,"Overall",0.4,0.1,8
"2765","California","EIP","2015-16",2015,45,"Overall",0.5,0.1,8
"2766","California","EIP","2015-16",2015,46,"Overall",0.5,0.1,8
"2767","California","EIP","2015-16",2015,47,"Overall",0.6,0.1,8
"2768","California","EIP","2015-16",2015,48,"Overall",0.8,0.2,8
"2769","California","EIP","2015-16",2015,49,"Overall",1,0.2,8
"2770","California","EIP","2015-16",2015,50,"Overall",1.1,0.1,8
"2771","California","EIP","2015-16",2015,51,"Overall",1.6,0.4,8
"2772","California","EIP","2015-16",2015,52,"Overall",1.9,0.3,8
"2773","California","EIP","2015-16",2016,1,"Overall",2.9,1,8
"2774","California","EIP","2015-16",2016,2,"Overall",3.7,0.8,8
"2775","California","EIP","2015-16",2016,3,"Overall",4.2,0.5,8
"2776","California","EIP","2015-16",2016,4,"Overall",5.2,1,8
"2777","California","EIP","2015-16",2016,5,"Overall",6.4,1.2,8
"2778","California","EIP","2015-16",2016,6,"Overall",8.3,1.9,8
"2779","California","EIP","2015-16",2016,7,"Overall",10.3,2,8
"2780","California","EIP","2015-16",2016,8,"Overall",12.4,2.1,8
"2781","California","EIP","2015-16",2016,9,"Overall",14.7,2.4,8
"2782","California","EIP","2015-16",2016,10,"Overall",17,2.3,8
"2783","California","EIP","2015-16",2016,11,"Overall",19,2,8
"2784","California","EIP","2015-16",2016,12,"Overall",20.7,1.6,8
"2785","California","EIP","2015-16",2016,13,"Overall",22,1.3,8
"2786","California","EIP","2015-16",2016,14,"Overall",23.2,1.2,8
"2787","California","EIP","2015-16",2016,15,"Overall",23.9,0.7,8
"2788","California","EIP","2015-16",2016,16,"Overall",24.3,0.4,8
"2789","California","EIP","2015-16",2016,17,"Overall",24.9,0.6,8
"2790","California","EIP","2015-16",2015,40,"65-74 yr",0,0,5
"2791","California","EIP","2015-16",2015,41,"65-74 yr",0.7,0.7,5
"2792","California","EIP","2015-16",2015,42,"65-74 yr",0.7,0,5
"2793","California","EIP","2015-16",2015,43,"65-74 yr",0.7,0,5
"2794","California","EIP","2015-16",2015,44,"65-74 yr",1,0.3,5
"2795","California","EIP","2015-16",2015,45,"65-74 yr",1,0,5
"2796","California","EIP","2015-16",2015,46,"65-74 yr",1.7,0.7,5
"2797","California","EIP","2015-16",2015,47,"65-74 yr",2.1,0.3,5
"2798","California","EIP","2015-16",2015,48,"65-74 yr",2.4,0.3,5
"2799","California","EIP","2015-16",2015,49,"65-74 yr",2.4,0,5
"2800","California","EIP","2015-16",2015,50,"65-74 yr",2.4,0,5
"2801","California","EIP","2015-16",2015,51,"65-74 yr",3.1,0.7,5
"2802","California","EIP","2015-16",2015,52,"65-74 yr",4.2,1,5
"2803","California","EIP","2015-16",2016,1,"65-74 yr",6.6,2.4,5
"2804","California","EIP","2015-16",2016,2,"65-74 yr",8,1.4,5
"2805","California","EIP","2015-16",2016,3,"65-74 yr",8.4,0.3,5
"2806","California","EIP","2015-16",2016,4,"65-74 yr",10.5,2.1,5
"2807","California","EIP","2015-16",2016,5,"65-74 yr",11.9,1.4,5
"2808","California","EIP","2015-16",2016,6,"65-74 yr",15,3.1,5
"2809","California","EIP","2015-16",2016,7,"65-74 yr",17.8,2.8,5
"2810","California","EIP","2015-16",2016,8,"65-74 yr",22.7,4.9,5
"2811","California","EIP","2015-16",2016,9,"65-74 yr",27.9,5.2,5
"2812","California","EIP","2015-16",2016,10,"65-74 yr",32.4,4.5,5
"2813","California","EIP","2015-16",2016,11,"65-74 yr",35.9,3.5,5
"2814","California","EIP","2015-16",2016,12,"65-74 yr",38,2.1,5
"2815","California","EIP","2015-16",2016,13,"65-74 yr",40.4,2.4,5
"2816","California","EIP","2015-16",2016,14,"65-74 yr",43.9,3.5,5
"2817","California","EIP","2015-16",2016,15,"65-74 yr",45.3,1.4,5
"2818","California","EIP","2015-16",2016,16,"65-74 yr",46,0.7,5
"2819","California","EIP","2015-16",2016,17,"65-74 yr",46.4,0.3,5
"2820","California","EIP","2015-16",2015,40,"75-84 yr",0.7,0.7,6
"2821","California","EIP","2015-16",2015,41,"75-84 yr",0.7,0,6
"2822","California","EIP","2015-16",2015,42,"75-84 yr",1.4,0.7,6
"2823","California","EIP","2015-16",2015,43,"75-84 yr",1.4,0,6
"2824","California","EIP","2015-16",2015,44,"75-84 yr",2.1,0.7,6
"2825","California","EIP","2015-16",2015,45,"75-84 yr",2.1,0,6
"2826","California","EIP","2015-16",2015,46,"75-84 yr",2.1,0,6
"2827","California","EIP","2015-16",2015,47,"75-84 yr",2.1,0,6
"2828","California","EIP","2015-16",2015,48,"75-84 yr",2.8,0.7,6
"2829","California","EIP","2015-16",2015,49,"75-84 yr",4.2,1.4,6
"2830","California","EIP","2015-16",2015,50,"75-84 yr",4.2,0,6
"2831","California","EIP","2015-16",2015,51,"75-84 yr",6.4,2.1,6
"2832","California","EIP","2015-16",2015,52,"75-84 yr",8.5,2.1,6
"2833","California","EIP","2015-16",2016,1,"75-84 yr",13.4,4.9,6
"2834","California","EIP","2015-16",2016,2,"75-84 yr",17,3.5,6
"2835","California","EIP","2015-16",2016,3,"75-84 yr",20.5,3.5,6
"2836","California","EIP","2015-16",2016,4,"75-84 yr",26.2,5.7,6
"2837","California","EIP","2015-16",2016,5,"75-84 yr",30.4,4.2,6
"2838","California","EIP","2015-16",2016,6,"75-84 yr",40.3,9.9,6
"2839","California","EIP","2015-16",2016,7,"75-84 yr",47.4,7.1,6
"2840","California","EIP","2015-16",2016,8,"75-84 yr",53.7,6.4,6
"2841","California","EIP","2015-16",2016,9,"75-84 yr",63.6,9.9,6
"2842","California","EIP","2015-16",2016,10,"75-84 yr",74.9,11.3,6
"2843","California","EIP","2015-16",2016,11,"75-84 yr",82,7.1,6
"2844","California","EIP","2015-16",2016,12,"75-84 yr",91.2,9.2,6
"2845","California","EIP","2015-16",2016,13,"75-84 yr",98.3,7.1,6
"2846","California","EIP","2015-16",2016,14,"75-84 yr",103.9,5.7,6
"2847","California","EIP","2015-16",2016,15,"75-84 yr",106.8,2.8,6
"2848","California","EIP","2015-16",2016,16,"75-84 yr",109.6,2.8,6
"2849","California","EIP","2015-16",2016,17,"75-84 yr",111.7,2.1,6
"2850","California","EIP","2015-16",2015,40,"85+",1.4,1.4,7
"2851","California","EIP","2015-16",2015,41,"85+",2.8,1.4,7
"2852","California","EIP","2015-16",2015,42,"85+",5.6,2.8,7
"2853","California","EIP","2015-16",2015,43,"85+",5.6,0,7
"2854","California","EIP","2015-16",2015,44,"85+",5.6,0,7
"2855","California","EIP","2015-16",2015,45,"85+",7,1.4,7
"2856","California","EIP","2015-16",2015,46,"85+",7,0,7
"2857","California","EIP","2015-16",2015,47,"85+",7,0,7
"2858","California","EIP","2015-16",2015,48,"85+",8.4,1.4,7
"2859","California","EIP","2015-16",2015,49,"85+",11.2,2.8,7
"2860","California","EIP","2015-16",2015,50,"85+",12.6,1.4,7
"2861","California","EIP","2015-16",2015,51,"85+",19.6,7,7
"2862","California","EIP","2015-16",2015,52,"85+",23.7,4.2,7
"2863","California","EIP","2015-16",2016,1,"85+",33.5,9.8,7
"2864","California","EIP","2015-16",2016,2,"85+",39.1,5.6,7
"2865","California","EIP","2015-16",2016,3,"85+",43.3,4.2,7
"2866","California","EIP","2015-16",2016,4,"85+",50.3,7,7
"2867","California","EIP","2015-16",2016,5,"85+",57.3,7,7
"2868","California","EIP","2015-16",2016,6,"85+",71.2,14,7
"2869","California","EIP","2015-16",2016,7,"85+",81,9.8,7
"2870","California","EIP","2015-16",2016,8,"85+",95,14,7
"2871","California","EIP","2015-16",2016,9,"85+",111.8,16.8,7
"2872","California","EIP","2015-16",2016,10,"85+",129.9,18.2,7
"2873","California","EIP","2015-16",2016,11,"85+",143.9,14,7
"2874","California","EIP","2015-16",2016,12,"85+",155.1,11.2,7
"2875","California","EIP","2015-16",2016,13,"85+",163.5,8.4,7
"2876","California","EIP","2015-16",2016,14,"85+",170.4,7,7
"2877","California","EIP","2015-16",2016,15,"85+",177.4,7,7
"2878","California","EIP","2015-16",2016,16,"85+",177.4,0,7
"2879","California","EIP","2015-16",2016,17,"85+",180.2,2.8,7
"2880","California","EIP","2016-17",2016,40,"0-4 yr",0,0,1
"2881","California","EIP","2016-17",2016,41,"0-4 yr",0,0,1
"2882","California","EIP","2016-17",2016,42,"0-4 yr",0,0,1
"2883","California","EIP","2016-17",2016,43,"0-4 yr",0,0,1
"2884","California","EIP","2016-17",2016,44,"0-4 yr",0,0,1
"2885","California","EIP","2016-17",2016,45,"0-4 yr",1,1,1
"2886","California","EIP","2016-17",2016,46,"0-4 yr",1.5,0.5,1
"2887","California","EIP","2016-17",2016,47,"0-4 yr",2.9,1.5,1
"2888","California","EIP","2016-17",2016,48,"0-4 yr",3.4,0.5,1
"2889","California","EIP","2016-17",2016,49,"0-4 yr",5.9,2.5,1
"2890","California","EIP","2016-17",2016,50,"0-4 yr",7.4,1.5,1
"2891","California","EIP","2016-17",2016,51,"0-4 yr",8.4,1,1
"2892","California","EIP","2016-17",2016,52,"0-4 yr",11.3,2.9,1
"2893","California","EIP","2016-17",2017,1,"0-4 yr",14.7,3.4,1
"2894","California","EIP","2016-17",2017,2,"0-4 yr",17.7,2.9,1
"2895","California","EIP","2016-17",2017,3,"0-4 yr",21.1,3.4,1
"2896","California","EIP","2016-17",2017,4,"0-4 yr",23.1,2,1
"2897","California","EIP","2016-17",2017,5,"0-4 yr",25.1,2,1
"2898","California","EIP","2016-17",2017,6,"0-4 yr",27,2,1
"2899","California","EIP","2016-17",2017,7,"0-4 yr",29,2,1
"2900","California","EIP","2016-17",2017,8,"0-4 yr",29.5,0.5,1
"2901","California","EIP","2016-17",2017,9,"0-4 yr",31.4,2,1
"2902","California","EIP","2016-17",2017,10,"0-4 yr",31.9,0.5,1
"2903","California","EIP","2016-17",2017,11,"0-4 yr",31.9,0,1
"2904","California","EIP","2016-17",2017,12,"0-4 yr",32.9,1,1
"2905","California","EIP","2016-17",2017,13,"0-4 yr",33.9,1,1
"2906","California","EIP","2016-17",2017,14,"0-4 yr",35.4,1.5,1
"2907","California","EIP","2016-17",2017,15,"0-4 yr",35.4,0,1
"2908","California","EIP","2016-17",2017,16,"0-4 yr",36.4,1,1
"2909","California","EIP","2016-17",2017,17,"0-4 yr",36.8,0.5,1
"2910","California","EIP","2016-17",2016,40,"5-17 yr",0,0,2
"2911","California","EIP","2016-17",2016,41,"5-17 yr",0.4,0.4,2
"2912","California","EIP","2016-17",2016,42,"5-17 yr",0.4,0,2
"2913","California","EIP","2016-17",2016,43,"5-17 yr",0.6,0.2,2
"2914","California","EIP","2016-17",2016,44,"5-17 yr",0.8,0.2,2
"2915","California","EIP","2016-17",2016,45,"5-17 yr",0.8,0,2
"2916","California","EIP","2016-17",2016,46,"5-17 yr",0.8,0,2
"2917","California","EIP","2016-17",2016,47,"5-17 yr",0.8,0,2
"2918","California","EIP","2016-17",2016,48,"5-17 yr",0.8,0,2
"2919","California","EIP","2016-17",2016,49,"5-17 yr",0.8,0,2
"2920","California","EIP","2016-17",2016,50,"5-17 yr",1.7,1,2
"2921","California","EIP","2016-17",2016,51,"5-17 yr",2.5,0.8,2
"2922","California","EIP","2016-17",2016,52,"5-17 yr",2.9,0.4,2
"2923","California","EIP","2016-17",2017,1,"5-17 yr",3.5,0.6,2
"2924","California","EIP","2016-17",2017,2,"5-17 yr",5.2,1.7,2
"2925","California","EIP","2016-17",2017,3,"5-17 yr",6.1,1,2
"2926","California","EIP","2016-17",2017,4,"5-17 yr",6.7,0.6,2
"2927","California","EIP","2016-17",2017,5,"5-17 yr",7.1,0.4,2
"2928","California","EIP","2016-17",2017,6,"5-17 yr",8.2,1.2,2
"2929","California","EIP","2016-17",2017,7,"5-17 yr",8.4,0.2,2
"2930","California","EIP","2016-17",2017,8,"5-17 yr",9.2,0.8,2
"2931","California","EIP","2016-17",2017,9,"5-17 yr",9.4,0.2,2
"2932","California","EIP","2016-17",2017,10,"5-17 yr",9.8,0.4,2
"2933","California","EIP","2016-17",2017,11,"5-17 yr",9.8,0,2
"2934","California","EIP","2016-17",2017,12,"5-17 yr",9.8,0,2
"2935","California","EIP","2016-17",2017,13,"5-17 yr",9.8,0,2
"2936","California","EIP","2016-17",2017,14,"5-17 yr",10,0.2,2
"2937","California","EIP","2016-17",2017,15,"5-17 yr",10,0,2
"2938","California","EIP","2016-17",2017,16,"5-17 yr",10,0,2
"2939","California","EIP","2016-17",2017,17,"5-17 yr",10,0,2
"2940","California","EIP","2016-17",2016,40,"18-49 yr",0,0,3
